soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
15-2031.00,Operations Research Analysts,7378,Collaborate with others in the organization to ensure successful implementation of chosen problem solutions.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2031.00,Operations Research Analysts,7384,Prepare management reports defining and evaluating problems and recommending solutions.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2031.00,Operations Research Analysts,7383,Study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2031.00,Operations Research Analysts,7386,Specify manipulative or computational methods to be applied to models.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2031.00,Operations Research Analysts,7380,Perform validation and testing of models to ensure adequacy and reformulate models as necessary.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2031.00,Operations Research Analysts,7382,"Define data requirements and gather and validate information, applying judgment and statistical tests.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2031.00,Operations Research Analysts,7379,Analyze information obtained from management to conceptualize and define operational problems.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2031.00,Operations Research Analysts,7387,"Observe the current system in operation and gather and analyze information about each of the parts of component problems, using a variety of sources.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2031.00,Operations Research Analysts,7388,"Design, conduct, and evaluate experimental operational models in cases where models cannot be developed from existing data.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2031.00,Operations Research Analysts,7385,"Break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8955,"Identify relationships and trends in data, as well as any factors that could affect the results of research.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8953,"Report results of statistical analyses, including information in the form of graphs, charts, and tables.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8956,Analyze and interpret statistical data to identify significant differences in relationships among sources of information.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8965,"Adapt statistical methods to solve specific problems in many fields, such as economics, biology, and engineering.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,20193,Develop software applications or programming to use for statistical modeling and graphic analysis.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8966,"Develop and test experimental designs, sampling techniques, and analytical methods.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8957,"Prepare data for processing by organizing information, checking for any inaccuracies, and adjusting and weighting the raw data.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8960,Plan data collection methods for specific projects and determine the types and sizes of sample groups to be used.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8954,"Process large amounts of data for statistical modeling and graphic analysis, using computers.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8958,"Evaluate the statistical methods and procedures used to obtain data to ensure validity, applicability, efficiency, and accuracy.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8961,Design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,20194,"Present statistical and nonstatistical results using charts, bullets, and graphs in meetings or conferences to audiences such as clients, peers, and students.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8962,Develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8963,Supervise and provide instructions for workers collecting and tabulating data.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8959,Evaluate sources of information to determine any limitations in terms of reliability or usability.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8964,Apply sampling techniques or use complete enumeration bases to determine and define groups to be surveyed.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,8967,"Examine theories, such as those of probability and inference, to discover mathematical bases for new or improved methods of obtaining and evaluating numerical data.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.00,Statisticians,20192,Report results of statistical analyses in peer-reviewed papers and technical manuals.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16254,Draw conclusions or make predictions based on data summaries or statistical analyses.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16258,"Design research studies in collaboration with physicians, life scientists, or other professionals.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16265,"Analyze clinical or survey data using statistical approaches such as longitudinal analysis, mixed effect modeling, logistic regression analyses, and model building techniques.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16263,Provide biostatistical consultation to clients or colleagues.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16241,Write research proposals or grant applications for submission to external bodies.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16245,Prepare articles for publication or presentation at professional conferences.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16246,Calculate sample size requirements for clinical studies.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16250,Write detailed analysis plans and descriptions of analyses and findings for research protocols or reports.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16253,Monitor clinical trials or experiments to ensure adherence to established procedures or to verify the quality of data collected.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16262,Review clinical or other medical research protocols and recommend appropriate statistical analyses.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16252,Prepare tables and graphs to present clinical data or results.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16257,Develop or implement data analysis algorithms.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16244,"Prepare statistical data for inclusion in reports to data monitoring committees, federal regulatory agencies, managers, or clients.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16249,Write program code to analyze data using statistical analysis software.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16243,"Read current literature, attend meetings or conferences, and talk with colleagues to keep abreast of methodological or conceptual developments in fields such as biostatistics, pharmacology, life sciences, and social sciences.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16248,Assign work to biostatistical assistants or programmers.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16242,Teach graduate or continuing education courses or seminars in biostatistics.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16251,Plan or direct research studies related to life sciences.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16247,"Determine project plans, timelines, or technical objectives for statistical aspects of biological research studies.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16264,Apply research or simulation results to extend biological theory or recommend new research projects.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16260,Collect data through surveys or experimentation.,Core,24.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16259,Design or maintain databases of biological data.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16255,Develop or use mathematical models to track changes in biological phenomena such as the spread of infectious diseases.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.01,Biostatisticians,16261,"Analyze archival data such as birth, death, and disease records.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16285,"Develop project-specific data management plans that address areas such as data coding, reporting, or transfer, database locks, and work flow processes.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16280,Generate data queries based on validation checks or errors and omissions identified during data entry to resolve identified problems.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16281,Design and validate clinical databases including designing or testing logic checks.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16286,"Design forms for receiving, processing, or tracking data.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16284,"Process clinical data, including receipt, entry, verification, or filing of information.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16278,"Perform quality control audits to ensure accuracy, completeness, or proper usage of clinical systems and data.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16279,Monitor work productivity or quality to ensure compliance with standard operating procedures.,Core,21.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16276,Supervise the work of data management project staff.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16282,"Confer with end users to define or implement clinical system requirements such as data release formats, delivery schedules, and testing protocols.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16273,"Write work instruction manuals, data capture guidelines, or standard operating procedures.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16270,Develop technical specifications for data management programming and communicate needs to information technology staff.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16274,Track the flow of work forms including in-house data flow or electronic forms transfer.,Core,21.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16277,"Prepare data analysis listings and activity, performance, or progress reports.",Core,21.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16275,Train staff on technical procedures or software program usage.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16269,"Evaluate processes and technologies, and suggest revisions to increase productivity and efficiency.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16267,"Provide support and information to functional areas such as marketing, clinical monitoring, and medical affairs.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
15-2041.02,Clinical Data Managers,16272,"Contribute to the compilation, organization, and production of protocols, clinical study reports, regulatory submissions, or other controlled documentation.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
