soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
13-1199.06,Online Merchants,15726,Determine location for product listings to maximize exposure to online traffic.,Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15711,Create or maintain database of customer accounts.,Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15717,"Promote products in online communities through weblog or discussion-forum postings, e-mail marketing programs, or online advertising.",Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15713,Collaborate with search engine shopping specialists to place marketing content in desired online locations.,Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15721,"Investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15705,"Maintain inventory of shipping supplies, such as boxes, labels, tape, bubble wrap, loose packing materials, or tape guns.",Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15719,Measure and analyze Web site usage data to maximize search engine returns or refine customer interfaces.,Core,72.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15725,"Develop or revise business plans for online business, emphasizing factors such as product line, pricing, inventory, or marketing strategy.",Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15708,Disclose merchant information and terms and policies of transactions in online or offline materials.,Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-2011.01,Accountants,112,"Prepare, examine, or analyze accounting records, financial statements, or other financial reports to assess accuracy, completeness, and conformance to reporting and procedural standards.",Core,190.0,06/2009,Incumbent,13,Business and Financial Operations Occupations
13-2011.01,Accountants,115,Report to management regarding the finances of establishment.,Core,192.0,06/2009,Incumbent,13,Business and Financial Operations Occupations
13-2011.01,Accountants,116,Establish tables of accounts and assign entries to proper accounts.,Core,192.0,06/2009,Incumbent,13,Business and Financial Operations Occupations
13-2011.01,Accountants,118,"Develop, implement, modify, and document recordkeeping and accounting systems, making use of current computer technology.",Core,192.0,06/2009,Incumbent,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1230,"Collect and analyze data to detect deficient controls, duplicated effort, extravagance, fraud, or non-compliance with laws, regulations, and management policies.",Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1232,Prepare detailed reports on audit findings.,Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1236,"Supervise auditing of establishments, and determine scope of investigation required.",Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1231,"Report to management about asset utilization and audit results, and recommend changes in operations and financial activities.",Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1234,"Inspect account books and accounting systems for efficiency, effectiveness, and use of accepted accounting procedures to record transactions.",Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1242,Examine records and interview workers to ensure recording of transactions and compliance with laws and regulations.,Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1235,"Examine and evaluate financial and information systems, recommending controls to ensure system reliability and data integrity.",Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1233,"Review data about material assets, net worth, liabilities, capital stock, surplus, income, and expenditures.",Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1238,Confer with company officials about financial and regulatory matters.,Core,25.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1241,"Examine whether the organization's objectives are reflected in its management activities, and whether employees understand the objectives.",Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1237,"Prepare, analyze, and verify annual reports, financial statements, and other records, using accepted accounting and statistical procedures to assess financial condition and facilitate financial planning.",Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1239,"Inspect cash on hand, notes receivable and payable, negotiable securities, and canceled checks to confirm records are accurate.",Core,25.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2011.02,Auditors,1240,Examine inventory to verify journal and ledger entries.,Core,24.0,06/2008,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3375,"Determine taxability and value of properties, using methods such as field inspection, structural measurement, calculation, sales analysis, market trend studies, and income and expense analysis.",Core,79.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3378,"Inspect properties, considering factors such as market value, location, and building or replacement costs to determine appraisal value.",Core,79.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3377,Explain assessed values to property owners and defend appealed assessments at public hearings.,Core,79.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3379,"Prepare and maintain current data on each parcel assessed, including maps of boundaries, inventories of land and structures, property characteristics, and any applicable exemptions.",Core,79.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3388,Establish uniform and equitable systems for assessing all classes and kinds of property.,Core,76.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3376,Inspect new construction and major improvements to existing structures to determine values.,Core,79.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3389,Write and submit appraisal and tax reports for public record.,Core,79.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3382,Complete and maintain assessment rolls that show the assessed values and status of all property in a municipality.,Core,79.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3386,"Analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",Core,79.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3384,"Review information about transfers of property to ensure its accuracy, checking basic information on buyers, sellers, and sales prices and making corrections as necessary.",Core,79.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3381,Conduct regular reviews of property within jurisdictions to determine changes in property due to construction or demolition.,Core,78.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3385,Maintain familiarity with aspects of local real estate markets.,Core,77.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.01,Assessors,3380,Identify the ownership of each piece of taxable property.,Core,78.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7288,"Compute final estimation of property values, taking into account such factors as depreciation, replacement costs, value comparisons of similar properties, and income potential.",Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7287,"Prepare written reports that estimate property values, outline methods by which the estimations were made, and meet appraisal standards.",Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",20478,Collect and analyze relevant data to identify real estate market trends.,Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7290,"Inspect properties to evaluate construction, condition, special features, and functional design, and to take property measurements.",Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7297,Examine income records and operating costs of income properties.,Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7292,"Evaluate land and neighborhoods where properties are situated, considering locations and trends or impending changes that could influence future values.",Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7289,"Search public records for transactions such as sales, leases, and assessments.",Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7295,Check building codes and zoning bylaws to determine any effects on the properties being appraised.,Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7294,Verify legal descriptions of properties by comparing them to county records.,Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7298,"Interview persons familiar with properties and immediate surroundings, such as contractors, home owners, and realtors, to obtain pertinent information.",Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7291,"Photograph interiors and exteriors of properties to assist in estimating property value, substantiate findings, and complete appraisal reports.",Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7293,Obtain county land values and sales information about nearby properties to aid in establishment of property values.,Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7299,"Examine the type and location of nearby services, such as shopping centers, schools, parks, and other neighborhood features, to evaluate their impact on property values.",Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7296,Estimate building replacement costs using building valuation manuals and professional cost estimators.,Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7300,Draw land diagrams that will be used in appraisal reports to support findings.,Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2021.02,"Appraisers, Real Estate",7301,Testify in court as to the value of a piece of real estate property.,Core,20.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3395,Direct the preparation of regular and special budget reports.,Core,114.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3394,Analyze monthly department budgeting and accounting reports to maintain expenditure controls.,Core,114.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3398,"Provide advice and technical assistance with cost analysis, fiscal allocation, and budget preparation.",Core,114.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3402,"Examine budget estimates for completeness, accuracy, and conformance with procedures and regulations.",Core,113.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3399,Summarize budgets and submit recommendations for the approval or disapproval of funds requests.,Core,113.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3401,Review operating budgets to analyze trends affecting budget needs.,Core,113.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3396,Consult with managers to ensure that budget adjustments are made in accordance with program changes.,Core,114.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3405,Compile and analyze accounting records and other data to determine the financial resources required to implement a program.,Core,113.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3403,"Perform cost-benefit analyses to compare operating programs, review financial requests, or explore alternative financing methods.",Core,114.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3404,Interpret budget directives and establish policies for carrying out directives.,Core,114.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2031.00,Budget Analysts,3400,Seek new ways to improve efficiency and increase profits.,Core,113.0,06/2008,Incumbent,13,Business and Financial Operations Occupations
13-2041.00,Credit Analysts,1250,Analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,Core,30.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2041.00,Credit Analysts,1255,"Generate financial ratios, using computer programs, to evaluate customers' financial status.",Core,30.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2041.00,Credit Analysts,1258,Consult with customers to resolve complaints and verify financial and credit transactions.,Core,30.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2041.00,Credit Analysts,1251,Prepare reports that include the degree of risk involved in extending credit or lending money.,Core,30.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2041.00,Credit Analysts,1257,"Compare liquidity, profitability, and credit histories of establishments being evaluated with those of similar establishments in the same industries and geographic locations.",Core,30.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2041.00,Credit Analysts,1256,Review individual or commercial customer files to identify and select delinquent accounts for collection.,Core,30.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2041.00,Credit Analysts,1253,Confer with credit association and other business representatives to exchange credit information.,Core,30.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2051.00,Financial Analysts,7302,"Draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",Core,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2051.00,Financial Analysts,7303,"Inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",Core,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2051.00,Financial Analysts,7304,"Monitor developments in the fields of industrial technology, business, finance, and economic theory.",Core,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2051.00,Financial Analysts,7305,"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",Core,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2051.00,Financial Analysts,7306,"Monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",Core,86.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,12907,"Interview clients to determine their current income, expenses, insurance coverage, tax status, financial objectives, risk tolerance, or other information needed to develop a financial plan.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,12905,Answer clients' questions about the purposes and details of financial plans and strategies.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,20182,"Recommend to clients strategies in cash management, insurance coverage, investment planning, or other areas to help them achieve their financial goals.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,12904,Analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,12909,Implement financial planning recommendations or refer clients to someone who can assist them with plan implementation.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,20183,"Review clients' accounts and plans regularly to determine whether life changes, economic changes, environmental concerns, or financial performance indicate a need for plan reassessment.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,20184,"Manage client portfolios, keeping client plans up-to-date.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,12915,Contact clients periodically to determine any changes in their financial status.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,12913,"Prepare or interpret for clients information such as investment performance reports, financial document summaries, or income projections.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,20185,Recruit and maintain client bases.,Core,26.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,20186,Explain to clients the personal financial advisor's responsibilities and the types of services to be provided.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,20187,Investigate available investment opportunities to determine compatibility with client financial plans.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,12914,"Guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,20188,Monitor financial market trends to ensure that client plans are responsive.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,20189,"Recommend financial products, such as stocks, bonds, mutual funds, or insurance.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,12916,"Meet with clients' other advisors, such as attorneys, accountants, trust officers, or investment bankers, to fully understand clients' financial goals and circumstances.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2052.00,Personal Financial Advisors,12917,Devise debt liquidation plans that include payoff priorities and timelines.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2053.00,Insurance Underwriters,1264,"Decrease value of policy when risk is substandard and specify applicable endorsements or apply rating to ensure safe profitable distribution of risks, using reference materials.",Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2053.00,Insurance Underwriters,1261,Decline excessive risks.,Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2053.00,Insurance Underwriters,1262,"Write to field representatives, medical personnel, and others to obtain further information, quote rates, or explain company underwriting policies.",Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2053.00,Insurance Underwriters,1265,Review company records to determine amount of insurance in force on single risk or group of closely related risks.,Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2053.00,Insurance Underwriters,1260,Examine documents to determine degree of risk from such factors as applicant financial standing and value and condition of property.,Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2053.00,Insurance Underwriters,1266,Authorize reinsurance of policy when risk is high.,Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2053.00,Insurance Underwriters,1263,Evaluate possibility of losses due to catastrophe or excessive insurance.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7314,Investigate activities of institutions to enforce laws and regulations and to ensure legality of transactions and operations or financial solvency.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7319,"Prepare reports, exhibits and other supporting schedules that detail an institution's safety and soundness, compliance with laws and regulations, and recommended solutions to questionable financial conditions.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7317,"Recommend actions to ensure compliance with laws and regulations, or to protect solvency of institutions.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7327,"Resolve problems concerning the overall financial integrity of banking institutions including loan investment portfolios, capital, earnings, and specific or large troubled accounts.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7324,"Direct and participate in formal and informal meetings with bank directors, trustees, senior management, counsels, outside accountants and consultants to gather information and discuss findings.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7320,"Review balance sheets, operating income and expense accounts, and loan documentation to confirm institution assets and liabilities.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7316,"Plan, supervise, and review work of assigned subordinates.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7321,Review audit reports of internal and external auditors to monitor adequacy of scope of reports or to discover specific weaknesses in internal routines.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7322,Train other examiners in the financial examination process.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7315,"Review and analyze new, proposed, or revised laws, regulations, policies, and procedures to interpret their meaning and determine their impact.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7318,"Examine the minutes of meetings of directors, stockholders and committees to investigate the specific authority extended at various levels of management.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7329,"Confer with officials of real estate, securities, or financial institution industries to exchange views and discuss issues or pending cases.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7323,Establish guidelines for procedures and policies that comply with new and revised regulations and direct their implementation.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7328,Evaluate data processing applications for institutions under examination to develop recommendations for coordinating existing systems with examination procedures.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7325,"Verify and inspect cash reserves, assigned collateral, and bank-owned securities to check internal control procedures.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,20190,Provide regulatory compliance training to employees.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2061.00,Financial Examiners,7326,"Review applications for mergers, acquisitions, establishment of new institutions, acceptance in Federal Reserve System, or registration of securities sales to determine their public interest value and conformance to regulations, and recommend acceptance or rejection.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18934,"Assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18936,"Create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18935,Calculate clients' available monthly income to meet debt obligations.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18943,"Prioritize client debt repayment to avoid dire consequences, such as bankruptcy or foreclosure or to reduce overall costs, such as by paying high-interest or short-term loans first.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18945,"Recommend strategies for clients to meet their financial goals, such as borrowing money through loans or loan programs, declaring bankruptcy, making budget adjustments, or enrolling in debt management plans.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18939,Interview clients by telephone or in person to gather financial information.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18952,"Explain general financial topics to clients, such as credit report ratings, bankruptcy laws, consumer protection laws, wage attachments, or collection actions.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18948,"Advise clients on housing matters, such as housing rental, homeownership, mortgage delinquency, or foreclosure prevention.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18942,Prepare written documents to establish contracts with or communicate financial recommendations to clients.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18938,"Explain services or policies to clients, such as debt management program rules, the advantages and disadvantages of using services, or creditor concession policies.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18940,"Maintain or update records of client account activity, including financial transactions, counseling session notes, correspondence, document images, or client inquiries.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18933,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18946,Refer clients to social service or community resources for needs beyond those of credit or debt counseling.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18937,"Estimate time for debt repayment given amount of debt, interest rates, and available funds.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18941,"Negotiate with creditors on behalf of clients to arrange for payment adjustments, interest rate reductions, time extensions, or to set up payment plans.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18944,"Recommend educational materials or resources to clients on matters such as financial planning, budgeting, or credit.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18947,"Review changes to financial, family, or employment situations to determine whether changes to existing debt management plans, spending plans, or budgets are needed.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18950,Create action plans to assist clients in obtaining permanent housing via rent or mortgage programs.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18955,"Teach courses or seminars on topics such as budgeting, managing personal finances, or financial literacy.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18953,"Explain loan information to clients, such as available loan types, eligibility requirements, or loan restrictions.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18949,Conduct research to help clients avoid repossessions or foreclosures or remove levies or wage garnishments.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.00,Credit Counselors,18954,"Investigate missing checks, payment histories, held funds, returned checks, or other related issues to resolve client or creditor problems.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7330,"Check loan agreements to ensure that they are complete and accurate, according to policies.",Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7331,Refer loans to loan committees for approval.,Core,62.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7332,Approve loans within specified limits.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7333,Submit applications to credit analysts for verification and recommendation.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7334,"Analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7335,Interview applicants and request specified information for loan applications.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7336,Establish payment priorities according to credit terms and interest rates to reduce clients' overall costs.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7337,Contact applicants or creditors to resolve questions about applications or to assist with completion of paperwork.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7338,Maintain current knowledge of credit regulations.,Core,62.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7339,Calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7340,Analyze potential loan markets to find opportunities to promote loans and financial services.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7341,Review billing for accuracy.,Core,63.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7342,Supervise loan personnel.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7343,"Maintain and review account records, updating and recategorizing them according to status changes.",Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2071.01,Loan Counselors,7344,Assist in selection of financial award candidates using electronic databases to certify loan eligibility.,Core,63.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3409,"Analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3411,"Obtain and compile copies of loan applicants' credit histories, corporate financial statements, and other financial information.",Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3408,Meet with applicants to obtain information for loan applications and to answer questions about the process.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
