,soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
2019,13-2051.00,Financial Analysts,7302,"Draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",Core,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2020,13-2051.00,Financial Analysts,7303,"Inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",Core,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2021,13-2051.00,Financial Analysts,7304,"Monitor developments in the fields of industrial technology, business, finance, and economic theory.",Core,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2022,13-2051.00,Financial Analysts,7305,"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",Core,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2023,13-2051.00,Financial Analysts,7306,"Monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",Core,86.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2024,13-2051.00,Financial Analysts,7307,"Recommend investments and investment timing to companies, investment firm staff, or the public.",Supplemental,86.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2025,13-2051.00,Financial Analysts,7308,Determine the prices at which securities should be syndicated and offered to the public.,Supplemental,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2026,13-2051.00,Financial Analysts,7309,"Prepare plans of action for investment, using financial analyses.",Supplemental,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2027,13-2051.00,Financial Analysts,7310,Evaluate and compare the relative quality of various securities in a given industry.,Supplemental,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2028,13-2051.00,Financial Analysts,7311,"Present oral or written reports on general economic trends, individual corporations, and entire industries.",Supplemental,86.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2029,13-2051.00,Financial Analysts,7312,"Contact brokers and purchase investments for companies, according to company policy.",Supplemental,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2030,13-2051.00,Financial Analysts,7313,Collaborate with investment bankers to attract new corporate clients to securities firms.,Supplemental,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2031,13-2051.00,Financial Analysts,19564,Conduct financial analyses related to investments in green construction or green retrofitting projects.,,,07/2011,Analyst,13,Business and Financial Operations Occupations
2032,13-2051.00,Financial Analysts,19565,"Determine the financial viability of alternative energy generation or fuel production systems, based on power source or feedstock quality, financing costs, potential revenue, and total project costs.",,,07/2011,Analyst,13,Business and Financial Operations Occupations
2033,13-2051.00,Financial Analysts,19566,Evaluate financial viability and potential environmental benefits of cleantech innovations to secure capital investments from sources such as venture capital firms and government green fund grants.,,,07/2011,Analyst,13,Business and Financial Operations Occupations
2034,13-2051.00,Financial Analysts,19567,"Forecast or analyze financial costs associated with climate change or other environmental factors, such as clean water supply and demand.",,,07/2011,Analyst,13,Business and Financial Operations Occupations
2035,13-2051.00,Financial Analysts,19568,"Identify potential financial investments that are environmentally sound, considering issues such as carbon emissions and biodiversity.",,,07/2011,Analyst,13,Business and Financial Operations Occupations
2036,13-2051.00,Financial Analysts,19569,"Research and recommend environmentally-related financial products, such as energy futures, water rights, carbon credits, government environmental funds, and cleantech industry funds and company stocks.",,,07/2011,Analyst,13,Business and Financial Operations Occupations
2037,13-2052.00,Personal Financial Advisors,12907,"Interview clients to determine their current income, expenses, insurance coverage, tax status, financial objectives, risk tolerance, or other information needed to develop a financial plan.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2038,13-2052.00,Personal Financial Advisors,12905,Answer clients' questions about the purposes and details of financial plans and strategies.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2039,13-2052.00,Personal Financial Advisors,20182,"Recommend to clients strategies in cash management, insurance coverage, investment planning, or other areas to help them achieve their financial goals.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2040,13-2052.00,Personal Financial Advisors,12904,Analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2041,13-2052.00,Personal Financial Advisors,12909,Implement financial planning recommendations or refer clients to someone who can assist them with plan implementation.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2042,13-2052.00,Personal Financial Advisors,20183,"Review clients' accounts and plans regularly to determine whether life changes, economic changes, environmental concerns, or financial performance indicate a need for plan reassessment.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2043,13-2052.00,Personal Financial Advisors,20184,"Manage client portfolios, keeping client plans up-to-date.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2044,13-2052.00,Personal Financial Advisors,12915,Contact clients periodically to determine any changes in their financial status.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2045,13-2052.00,Personal Financial Advisors,12913,"Prepare or interpret for clients information such as investment performance reports, financial document summaries, or income projections.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2046,13-2052.00,Personal Financial Advisors,20185,Recruit and maintain client bases.,Core,26.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2047,13-2052.00,Personal Financial Advisors,20186,Explain to clients the personal financial advisor's responsibilities and the types of services to be provided.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2048,13-2052.00,Personal Financial Advisors,20187,Investigate available investment opportunities to determine compatibility with client financial plans.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2049,13-2052.00,Personal Financial Advisors,12914,"Guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2050,13-2052.00,Personal Financial Advisors,20188,Monitor financial market trends to ensure that client plans are responsive.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2051,13-2052.00,Personal Financial Advisors,20189,"Recommend financial products, such as stocks, bonds, mutual funds, or insurance.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2052,13-2052.00,Personal Financial Advisors,12916,"Meet with clients' other advisors, such as attorneys, accountants, trust officers, or investment bankers, to fully understand clients' financial goals and circumstances.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2053,13-2052.00,Personal Financial Advisors,12917,Devise debt liquidation plans that include payoff priorities and timelines.,Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2054,13-2052.00,Personal Financial Advisors,12918,Open accounts for clients and disburse funds from accounts to creditors as agent for clients.,Supplemental,27.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2055,13-2052.00,Personal Financial Advisors,19570,"Inform clients about tax benefits, government rebates, or other financial benefits of alternative fuel vehicle purchases or energy efficient home construction, improvements, or remodeling.",Supplemental,27.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2056,13-2052.00,Personal Financial Advisors,12919,"Conduct seminars or workshops on financial planning topics, such as retirement planning, estate planning, or the evaluation of severance packages.",Supplemental,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2057,13-2052.00,Personal Financial Advisors,19571,"Recommend environmentally responsible investments, such as cleantech, alternative energy, or conservation technologies, companies, or funds.",Supplemental,27.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2058,13-2053.00,Insurance Underwriters,1264,"Decrease value of policy when risk is substandard and specify applicable endorsements or apply rating to ensure safe profitable distribution of risks, using reference materials.",Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
2059,13-2053.00,Insurance Underwriters,1261,Decline excessive risks.,Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
2060,13-2053.00,Insurance Underwriters,1262,"Write to field representatives, medical personnel, and others to obtain further information, quote rates, or explain company underwriting policies.",Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
2061,13-2053.00,Insurance Underwriters,1265,Review company records to determine amount of insurance in force on single risk or group of closely related risks.,Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
2062,13-2053.00,Insurance Underwriters,1260,Examine documents to determine degree of risk from such factors as applicant financial standing and value and condition of property.,Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
2063,13-2053.00,Insurance Underwriters,1266,Authorize reinsurance of policy when risk is high.,Core,26.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
2064,13-2053.00,Insurance Underwriters,1263,Evaluate possibility of losses due to catastrophe or excessive insurance.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
2065,13-2061.00,Financial Examiners,7314,Investigate activities of institutions to enforce laws and regulations and to ensure legality of transactions and operations or financial solvency.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2066,13-2061.00,Financial Examiners,7319,"Prepare reports, exhibits and other supporting schedules that detail an institution's safety and soundness, compliance with laws and regulations, and recommended solutions to questionable financial conditions.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2067,13-2061.00,Financial Examiners,7317,"Recommend actions to ensure compliance with laws and regulations, or to protect solvency of institutions.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2068,13-2061.00,Financial Examiners,7327,"Resolve problems concerning the overall financial integrity of banking institutions including loan investment portfolios, capital, earnings, and specific or large troubled accounts.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2069,13-2061.00,Financial Examiners,7324,"Direct and participate in formal and informal meetings with bank directors, trustees, senior management, counsels, outside accountants and consultants to gather information and discuss findings.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2070,13-2061.00,Financial Examiners,7320,"Review balance sheets, operating income and expense accounts, and loan documentation to confirm institution assets and liabilities.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2071,13-2061.00,Financial Examiners,7316,"Plan, supervise, and review work of assigned subordinates.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2072,13-2061.00,Financial Examiners,7321,Review audit reports of internal and external auditors to monitor adequacy of scope of reports or to discover specific weaknesses in internal routines.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2073,13-2061.00,Financial Examiners,7322,Train other examiners in the financial examination process.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2074,13-2061.00,Financial Examiners,7315,"Review and analyze new, proposed, or revised laws, regulations, policies, and procedures to interpret their meaning and determine their impact.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2075,13-2061.00,Financial Examiners,7318,"Examine the minutes of meetings of directors, stockholders and committees to investigate the specific authority extended at various levels of management.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2076,13-2061.00,Financial Examiners,7329,"Confer with officials of real estate, securities, or financial institution industries to exchange views and discuss issues or pending cases.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2077,13-2061.00,Financial Examiners,7323,Establish guidelines for procedures and policies that comply with new and revised regulations and direct their implementation.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2078,13-2061.00,Financial Examiners,7328,Evaluate data processing applications for institutions under examination to develop recommendations for coordinating existing systems with examination procedures.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2079,13-2061.00,Financial Examiners,7325,"Verify and inspect cash reserves, assigned collateral, and bank-owned securities to check internal control procedures.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2080,13-2061.00,Financial Examiners,20190,Provide regulatory compliance training to employees.,Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2081,13-2061.00,Financial Examiners,7326,"Review applications for mergers, acquisitions, establishment of new institutions, acceptance in Federal Reserve System, or registration of securities sales to determine their public interest value and conformance to regulations, and recommend acceptance or rejection.",Core,25.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
2082,13-2071.00,Credit Counselors,18934,"Assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2083,13-2071.00,Credit Counselors,18936,"Create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2084,13-2071.00,Credit Counselors,18935,Calculate clients' available monthly income to meet debt obligations.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2085,13-2071.00,Credit Counselors,18943,"Prioritize client debt repayment to avoid dire consequences, such as bankruptcy or foreclosure or to reduce overall costs, such as by paying high-interest or short-term loans first.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2086,13-2071.00,Credit Counselors,18945,"Recommend strategies for clients to meet their financial goals, such as borrowing money through loans or loan programs, declaring bankruptcy, making budget adjustments, or enrolling in debt management plans.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2087,13-2071.00,Credit Counselors,18939,Interview clients by telephone or in person to gather financial information.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2088,13-2071.00,Credit Counselors,18952,"Explain general financial topics to clients, such as credit report ratings, bankruptcy laws, consumer protection laws, wage attachments, or collection actions.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2089,13-2071.00,Credit Counselors,18948,"Advise clients on housing matters, such as housing rental, homeownership, mortgage delinquency, or foreclosure prevention.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2090,13-2071.00,Credit Counselors,18942,Prepare written documents to establish contracts with or communicate financial recommendations to clients.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2091,13-2071.00,Credit Counselors,18938,"Explain services or policies to clients, such as debt management program rules, the advantages and disadvantages of using services, or creditor concession policies.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2092,13-2071.00,Credit Counselors,18940,"Maintain or update records of client account activity, including financial transactions, counseling session notes, correspondence, document images, or client inquiries.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2093,13-2071.00,Credit Counselors,18933,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2094,13-2071.00,Credit Counselors,18946,Refer clients to social service or community resources for needs beyond those of credit or debt counseling.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2095,13-2071.00,Credit Counselors,18937,"Estimate time for debt repayment given amount of debt, interest rates, and available funds.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2096,13-2071.00,Credit Counselors,18941,"Negotiate with creditors on behalf of clients to arrange for payment adjustments, interest rate reductions, time extensions, or to set up payment plans.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2097,13-2071.00,Credit Counselors,18944,"Recommend educational materials or resources to clients on matters such as financial planning, budgeting, or credit.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2098,13-2071.00,Credit Counselors,18947,"Review changes to financial, family, or employment situations to determine whether changes to existing debt management plans, spending plans, or budgets are needed.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2099,13-2071.00,Credit Counselors,18950,Create action plans to assist clients in obtaining permanent housing via rent or mortgage programs.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2100,13-2071.00,Credit Counselors,18955,"Teach courses or seminars on topics such as budgeting, managing personal finances, or financial literacy.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2101,13-2071.00,Credit Counselors,18953,"Explain loan information to clients, such as available loan types, eligibility requirements, or loan restrictions.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2102,13-2071.00,Credit Counselors,18949,Conduct research to help clients avoid repossessions or foreclosures or remove levies or wage garnishments.,Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2103,13-2071.00,Credit Counselors,18954,"Investigate missing checks, payment histories, held funds, returned checks, or other related issues to resolve client or creditor problems.",Core,33.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2104,13-2071.00,Credit Counselors,18951,Disburse funds from client accounts to creditors.,Supplemental,32.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2105,13-2071.01,Loan Counselors,7330,"Check loan agreements to ensure that they are complete and accurate, according to policies.",Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2106,13-2071.01,Loan Counselors,7331,Refer loans to loan committees for approval.,Core,62.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2107,13-2071.01,Loan Counselors,7332,Approve loans within specified limits.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2108,13-2071.01,Loan Counselors,7333,Submit applications to credit analysts for verification and recommendation.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2109,13-2071.01,Loan Counselors,7334,"Analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2110,13-2071.01,Loan Counselors,7335,Interview applicants and request specified information for loan applications.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2111,13-2071.01,Loan Counselors,7336,Establish payment priorities according to credit terms and interest rates to reduce clients' overall costs.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2112,13-2071.01,Loan Counselors,7337,Contact applicants or creditors to resolve questions about applications or to assist with completion of paperwork.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2113,13-2071.01,Loan Counselors,7338,Maintain current knowledge of credit regulations.,Core,62.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2114,13-2071.01,Loan Counselors,7339,Calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2115,13-2071.01,Loan Counselors,7340,Analyze potential loan markets to find opportunities to promote loans and financial services.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2116,13-2071.01,Loan Counselors,7341,Review billing for accuracy.,Core,63.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2117,13-2071.01,Loan Counselors,7342,Supervise loan personnel.,Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2118,13-2071.01,Loan Counselors,7343,"Maintain and review account records, updating and recategorizing them according to status changes.",Core,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2119,13-2071.01,Loan Counselors,7344,Assist in selection of financial award candidates using electronic databases to certify loan eligibility.,Core,63.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2120,13-2071.01,Loan Counselors,7345,Confer with underwriters to resolve mortgage application problems.,Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2121,13-2071.01,Loan Counselors,7346,Inform individuals and groups about the financial assistance available to college or university students.,Supplemental,63.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2122,13-2071.01,Loan Counselors,7347,Match students' needs and eligibility with available financial aid programs to provide informed recommendations.,Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2123,13-2071.01,Loan Counselors,7348,Contact creditors to explain clients' financial situations and to arrange for payment adjustments so that payments are feasible for clients and agreeable to creditors.,Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2124,13-2071.01,Loan Counselors,7349,Petition courts to transfer titles and deeds of collateral to banks.,Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2125,13-2071.01,Loan Counselors,7350,Contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans.,Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2126,13-2071.01,Loan Counselors,7351,Compare data on student aid applications with eligibility requirements of assistance programs.,Supplemental,63.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2127,13-2071.01,Loan Counselors,7352,"Counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2128,13-2071.01,Loan Counselors,7353,Review accounts to determine write-offs for collection agencies.,Supplemental,63.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2129,13-2071.01,Loan Counselors,7354,"Locate debtors using post office directories, utility services account listings, or mailing lists.",Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2130,13-2071.01,Loan Counselors,7355,Arrange for maintenance or liquidation of delinquent properties.,Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2131,13-2071.01,Loan Counselors,7356,Authorize or sign mail collection letters.,Supplemental,63.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2132,13-2071.01,Loan Counselors,7357,Open accounts for clients and disburse funds from clients' accounts to creditors.,Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations
2133,13-2072.00,Loan Officers,3409,"Analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2134,13-2072.00,Loan Officers,3411,"Obtain and compile copies of loan applicants' credit histories, corporate financial statements, and other financial information.",Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2135,13-2072.00,Loan Officers,3408,Meet with applicants to obtain information for loan applications and to answer questions about the process.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2136,13-2072.00,Loan Officers,3410,"Explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",Core,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2137,13-2072.00,Loan Officers,3413,Review loan agreements to ensure that they are complete and accurate according to policy.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2138,13-2072.00,Loan Officers,3407,"Approve loans within specified limits, and refer loan applications outside those limits to management for approval.",Core,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2139,13-2072.00,Loan Officers,3417,Handle customer complaints and take appropriate action to resolve them.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2140,13-2072.00,Loan Officers,3415,Stay abreast of new types of loans and other financial services and products to better meet customers' needs.,Core,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2141,13-2072.00,Loan Officers,3412,Review and update credit and loan files.,Core,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2142,13-2072.00,Loan Officers,3416,Submit applications to credit analysts for verification and recommendation.,Core,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2143,13-2072.00,Loan Officers,3414,Compute payment schedules.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2144,13-2072.00,Loan Officers,3425,Analyze potential loan markets and develop referral networks to locate prospects for loans.,Core,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2145,13-2072.00,Loan Officers,3423,"Set credit policies, credit lines, procedures and standards in conjunction with senior managers.",Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2146,13-2072.00,Loan Officers,3419,Confer with underwriters to aid in resolving mortgage application problems.,Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2147,13-2072.00,Loan Officers,3421,"Market bank products to individuals and firms, promoting bank services that may meet customers' needs.",Supplemental,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2148,13-2072.00,Loan Officers,3418,Work with clients to identify their financial goals and to find ways of reaching those goals.,Supplemental,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2149,13-2072.00,Loan Officers,3420,Negotiate payment arrangements with customers who have delinquent loans.,Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2150,13-2072.00,Loan Officers,3426,"Prepare reports to send to customers whose accounts are delinquent, and forward irreconcilable accounts for collector action.",Supplemental,105.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2151,13-2072.00,Loan Officers,3422,Supervise loan personnel.,Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2152,13-2072.00,Loan Officers,3428,"Interview, hire, and train new employees.",Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2153,13-2072.00,Loan Officers,3424,Provide special services such as investment banking for clients with more specialized needs.,Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2154,13-2072.00,Loan Officers,3427,Arrange for maintenance and liquidation of delinquent properties.,Supplemental,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2155,13-2072.00,Loan Officers,3429,Petition courts to transfer titles and deeds of collateral to banks.,Supplemental,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2156,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5288,Collect taxes from individuals or businesses according to prescribed laws and regulations.,Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2157,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5289,"Maintain knowledge of tax code changes, and of accounting procedures and theory to properly evaluate financial information.",Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2158,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5290,"Maintain records for each case, including contacts, telephone numbers, and actions taken.",Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2159,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5292,Contact taxpayers by mail or telephone to address discrepancies and to request supporting documentation.,Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2160,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5293,Send notices to taxpayers when accounts are delinquent.,Core,109.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2161,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5302,"Check tax forms to verify that names and taxpayer identification numbers are correct, that computations have been performed correctly, or that amounts match those on supporting documentation.",Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2162,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",20016,Answer questions from taxpayers and assist them in completing tax forms.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2163,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5301,Impose payment deadlines on delinquent taxpayers and monitor payments to ensure that deadlines are met.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2164,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5294,"Notify taxpayers of any overpayment or underpayment, and either issue a refund or request further payment.",Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2165,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5291,"Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.",Supplemental,109.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2166,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5298,Enter tax return information into computers for processing.,Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2167,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5295,Conduct independent field audits and investigations of income tax returns to verify information or to amend tax liabilities.,Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2168,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5297,Review selected tax returns to determine the nature and extent of audits to be performed on them.,Supplemental,109.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2169,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5310,"Investigate claims of inability to pay taxes by researching court information for the status of liens, mortgages, or financial statements, or by locating assets through third parties.",Supplemental,105.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2170,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5300,"Process individual and corporate income tax returns, and sales and excise tax returns.",Supplemental,111.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
