,soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
2748,15-1199.08,Business Intelligence Analysts,16136,"Identify or monitor current and potential customers, using business intelligence tools.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2749,15-1199.08,Business Intelligence Analysts,16139,"Maintain or update business intelligence tools, databases, dashboards, systems, or methods.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2750,15-1199.08,Business Intelligence Analysts,16135,"Maintain library of model documents, templates, or other reusable knowledge assets.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2751,15-1199.08,Business Intelligence Analysts,16144,"Create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2752,15-1199.08,Business Intelligence Analysts,16145,Conduct or coordinate tests to ensure that intelligence is consistent with defined needs.,Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2753,15-1199.08,Business Intelligence Analysts,16143,"Disseminate information regarding tools, reports, or metadata enhancements.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2754,15-1199.08,Business Intelligence Analysts,16142,"Document specifications for business intelligence or information technology (IT) reports, dashboards, or other outputs.",Supplemental,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2755,15-1199.08,Business Intelligence Analysts,16137,Create or review technical design documentation to ensure the accurate development of reporting solutions.,Supplemental,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2756,15-1199.08,Business Intelligence Analysts,16134,"Provide technical support for existing reports, dashboards, or other tools.",Supplemental,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2757,15-1199.09,Information Technology Project Managers,16169,"Manage project execution to ensure adherence to budget, schedule, and scope.",Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2758,15-1199.09,Information Technology Project Managers,16170,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2759,15-1199.09,Information Technology Project Managers,16157,Monitor or track project milestones and deliverables.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2760,15-1199.09,Information Technology Project Managers,16154,Confer with project personnel to identify and resolve problems.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2761,15-1199.09,Information Technology Project Managers,16171,Develop and manage work breakdown structure (WBS) of information technology projects.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2762,15-1199.09,Information Technology Project Managers,16152,"Submit project deliverables, ensuring adherence to quality standards.",Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2763,15-1199.09,Information Technology Project Managers,16168,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2764,15-1199.09,Information Technology Project Managers,16163,Direct or coordinate activities of project personnel.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2765,15-1199.09,Information Technology Project Managers,16161,Establish and execute a project communication plan.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2766,15-1199.09,Information Technology Project Managers,16167,"Assign duties, responsibilities, and spans of authority to project personnel.",Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2767,15-1199.09,Information Technology Project Managers,16156,Schedule and facilitate meetings related to information technology projects.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2768,15-1199.09,Information Technology Project Managers,16159,"Initiate, review, or approve modifications to project plans.",Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2769,15-1199.09,Information Technology Project Managers,16151,Perform risk assessments to develop response strategies.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2770,15-1199.09,Information Technology Project Managers,16153,"Monitor the performance of project team members, providing and documenting performance feedback.",Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2771,15-1199.09,Information Technology Project Managers,16158,Negotiate with project stakeholders or suppliers to obtain resources or materials.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2772,15-1199.09,Information Technology Project Managers,16162,Identify need for initial or supplemental project resources.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2773,15-1199.09,Information Technology Project Managers,16165,Coordinate recruitment or selection of project personnel.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2774,15-1199.09,Information Technology Project Managers,16160,"Identify, review, or select vendors or consultants to meet project needs.",Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2775,15-1199.09,Information Technology Project Managers,16166,Develop and manage annual budgets for information technology projects.,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2776,15-1199.09,Information Technology Project Managers,16164,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2777,15-1199.09,Information Technology Project Managers,16155,"Assess current or future customer needs and priorities through communicating directly with customers, conducting surveys, or other methods.",Core,31.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2778,15-1199.10,Search Marketing Strategists,16192,"Collect and analyze Web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2779,15-1199.10,Search Marketing Strategists,20326,Identify appropriate Key Performance Indicators (KPIs) and report key metrics from digital campaigns.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2780,15-1199.10,Search Marketing Strategists,20318,Assist in setting up or optimizing analytics tools for tracking visitors' behaviors.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2781,15-1199.10,Search Marketing Strategists,20320,"Coordinate with developers to optimize Web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2782,15-1199.10,Search Marketing Strategists,16191,"Conduct online marketing initiatives, such as paid ad placement, affiliate programs, sponsorship programs, email promotions, or viral marketing campaigns on social media Web sites.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2783,15-1199.10,Search Marketing Strategists,16182,Participate in the development or implementation of online marketing strategy.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2784,15-1199.10,Search Marketing Strategists,20327,"Improve search-related activities through ongoing analysis, experimentation, or optimization tests, using A/B or multivariate methods.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2785,15-1199.10,Search Marketing Strategists,20329,"Optimize digital assets, such as text, graphics, or multimedia assets, for search engine optimization (SEO) or for display and usability on internet-connected devices.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2786,15-1199.10,Search Marketing Strategists,20321,Create content strategies for digital media.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2787,15-1199.10,Search Marketing Strategists,20328,Manage tracking and reporting of search-related activities and provide analyses to marketing executives.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2788,15-1199.10,Search Marketing Strategists,16190,Optimize Web site exposure by analyzing search engine patterns to direct online placement of keywords or other content.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2789,15-1199.10,Search Marketing Strategists,20319,Combine secondary data sources with keyword research to more accurately profile and satisfy user intent.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2790,15-1199.10,Search Marketing Strategists,16188,"Communicate and collaborate with merchants, Webmasters, bloggers, or online editors to strategically place hyperlinks.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2791,15-1199.10,Search Marketing Strategists,20330,Optimize shopping cart experience or Web site conversion rates against Key Performance Indicators (KPIs).,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2792,15-1199.10,Search Marketing Strategists,20322,Evaluate new emerging media or technologies and make recommendations for their application within Internet marketing or search marketing campaigns.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2793,15-1199.10,Search Marketing Strategists,16189,Collaborate with other marketing staff to integrate and complement marketing strategies across multiple sales channels.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2794,15-1199.10,Search Marketing Strategists,20325,Execute or manage social media campaigns to inform search marketing tactics.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2795,15-1199.10,Search Marketing Strategists,16179,Propose online or multiple-sales-channel campaigns to marketing executives.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2796,15-1199.10,Search Marketing Strategists,16186,"Conduct market research analysis to identify search query trends, real-time search and news media activity, popular social media topics, electronic commerce trends, market opportunities, or competitor performance.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2797,15-1199.10,Search Marketing Strategists,20331,"Purchase or negotiate placement of listings in local search engines, directories, or digital mapping technologies.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2798,15-1199.10,Search Marketing Strategists,16187,Conduct financial modeling for online marketing programs or Web site revenue forecasting.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2799,15-1199.10,Search Marketing Strategists,20324,"Execute or manage banner, video, or other non-text link ad campaigns.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2800,15-1199.10,Search Marketing Strategists,20323,Execute and manage communications with digital journalists or bloggers.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2801,15-1199.10,Search Marketing Strategists,16185,"Coordinate sales or other promotional strategies with merchandising, operations, or inventory control staff to ensure product catalogs are current, accurate, and organized for best findability against user intent.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2802,15-1199.10,Search Marketing Strategists,16177,"Define product requirements, based on market research analysis, in collaboration with user interface design and engineering staff.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2803,15-1199.10,Search Marketing Strategists,16193,"Collaborate with web, multimedia, or art design staffs to create multimedia Web sites or other internet content that conforms to brand and company visual format.",Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2804,15-1199.10,Search Marketing Strategists,16178,Assist in the evaluation or negotiation of contracts with vendors or online partners.,Core,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2805,15-1199.10,Search Marketing Strategists,16174,Implement online customer service processes to ensure positive and consistent user experiences.,Supplemental,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2806,15-1199.10,Search Marketing Strategists,16173,Resolve product availability problems in collaboration with customer service staff.,Supplemental,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2807,15-1199.10,Search Marketing Strategists,16184,"Develop transactional Web applications, using Web programming software and knowledge of programming languages, such as hypertext markup language (HTML) and extensible markup language (XML).",Supplemental,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2808,15-1199.10,Search Marketing Strategists,16181,"Prepare electronic commerce designs or prototypes, such as storyboards, mock-ups, or other content, using graphics design software.",Supplemental,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2809,15-1199.10,Search Marketing Strategists,16175,"Identify, evaluate, or procure hardware or software for implementing online marketing campaigns.",Supplemental,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2810,15-1199.10,Search Marketing Strategists,16180,Assist in the development of online transactional or security policies.,Supplemental,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2811,15-1199.10,Search Marketing Strategists,16183,"Identify and develop commercial or technical specifications, such as usability, pricing, checkout, or data security, to promote transactional internet-enabled commerce functionality.",Supplemental,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2812,15-1199.10,Search Marketing Strategists,16176,Identify methods for interfacing Web application technologies with enterprise resource planning or other system software.,Supplemental,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2813,15-1199.10,Search Marketing Strategists,16172,"Keep abreast of government regulations and emerging Web technology to ensure regulatory compliance by reviewing current literature, talking with colleagues, participating in educational programs, attending meetings or workshops, or participating in professional organizations or conferences.",Supplemental,23.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2814,15-1199.11,Video Game Designers,16199,Balance and adjust gameplay experiences to ensure the critical and commercial success of the product.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2815,15-1199.11,Video Game Designers,16198,Provide feedback to designers and other colleagues regarding game design features.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2816,15-1199.11,Video Game Designers,16217,"Create core game features including storylines, role-play mechanics, and character biographies for a new video game or game franchise.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2817,15-1199.11,Video Game Designers,16208,"Devise missions, challenges, or puzzles to be encountered in game play.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2818,15-1199.11,Video Game Designers,16207,Guide design discussions between development teams.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2819,15-1199.11,Video Game Designers,16209,"Develop and maintain design level documentation, including mechanics, guidelines, and mission outlines.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2820,15-1199.11,Video Game Designers,16212,"Create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2821,15-1199.11,Video Game Designers,16204,"Present new game design concepts to management and technical colleagues, including artists, animators, and programmers.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2822,15-1199.11,Video Game Designers,16214,Conduct regular design reviews throughout the game development process.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2823,15-1199.11,Video Game Designers,16201,"Solicit, obtain, and integrate feedback from design and technical staff into original game design.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2824,15-1199.11,Video Game Designers,16216,"Document all aspects of formal game design, using mock-up screenshots, sample menu layouts, gameplay flowcharts, and other graphical devices.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2825,15-1199.11,Video Game Designers,16202,Provide feedback to production staff regarding technical game qualities or adherence to original design.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2826,15-1199.11,Video Game Designers,16203,Prepare two-dimensional concept layouts or three-dimensional mock-ups.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2827,15-1199.11,Video Game Designers,16213,Consult with multiple stakeholders to define requirements and implement online features.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2828,15-1199.11,Video Game Designers,16206,Oversee gameplay testing to ensure intended gaming experience and game adherence to original vision.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2829,15-1199.11,Video Game Designers,16196,"Keep abreast of game design technology and techniques, industry trends, or audience interests, reactions, and needs by reviewing current literature, talking with colleagues, participating in educational programs, attending meetings or workshops, or participating in professional organizations or conferences.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2830,15-1199.11,Video Game Designers,16211,Create gameplay prototypes for presentation to creative and technical staff and management.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2831,15-1199.11,Video Game Designers,16200,Write or supervise the writing of game text and dialogue.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2832,15-1199.11,Video Game Designers,16215,Collaborate with artists to achieve appropriate visual style.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2833,15-1199.11,Video Game Designers,16210,"Determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2834,15-1199.11,Video Game Designers,16194,"Review or evaluate competitive products, film, music, television, and other art forms to generate new game design ideas.",Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2835,15-1199.11,Video Game Designers,16205,Prepare and revise initial game sketches using two- and three-dimensional graphical design software.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2836,15-1199.11,Video Game Designers,16195,Provide test specifications to quality assurance staff.,Supplemental,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2837,15-1199.11,Video Game Designers,16197,Create gameplay test plans for internal and external test groups.,Supplemental,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2838,15-1199.12,Document Management Specialists,16231,Conduct needs assessments to identify document management requirements of departments or end users.,Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2839,15-1199.12,Document Management Specialists,16230,Consult with end users regarding problems in accessing electronic content.,Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2840,15-1199.12,Document Management Specialists,16219,Monitor regulatory activity to maintain compliance with records and document management laws.,Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2841,15-1199.12,Document Management Specialists,16234,"Assist in determining document management policies to facilitate efficient, legal, and secure access to electronic content.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2842,15-1199.12,Document Management Specialists,16238,"Implement electronic document processing, retrieval, and distribution systems in collaboration with other information technology specialists.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2843,15-1199.12,Document Management Specialists,16237,Administer document and system access rights and revision control to ensure security of system and integrity of master documents.,Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2844,15-1199.12,Document Management Specialists,16240,"Develop or configure document management system features, such as user interfaces, access profiles, and document workflow procedures.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2845,15-1199.12,Document Management Specialists,16233,"Assist in the assessment, acquisition, or deployment of new electronic document management systems.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2846,15-1199.12,Document Management Specialists,16221,"Search electronic sources, such as databases or repositories, or manual sources for information.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2847,15-1199.12,Document Management Specialists,20367,"Keep abreast of developments in document management technologies and techniques by reviewing current literature, talking with colleagues, participating in educational programs, attending meetings or workshops, or participating in professional organizations or conferences.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2848,15-1199.12,Document Management Specialists,16222,"Retrieve electronic assets from repository for distribution to users, collecting and returning to repository, if necessary.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2849,15-1199.12,Document Management Specialists,16229,"Develop, document, or maintain standards, best practices, or system usage procedures.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2850,15-1199.12,Document Management Specialists,16220,"Write, review, or execute plans for testing new or established document management systems.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2851,15-1199.12,Document Management Specialists,16227,"Implement scanning or other automated data entry procedures, using imaging devices and document imaging software.",Core,24.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2852,15-1199.12,Document Management Specialists,16239,"Identify and classify documents or other electronic content according to characteristics such as security level, function, and metadata.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2853,15-1199.12,Document Management Specialists,20368,"Prepare and record changes to official documents and confirm changes with legal and compliance management staff, including enterprise-wide records management staff.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2854,15-1199.12,Document Management Specialists,16232,"Assist in the development of document or content classification taxonomies to facilitate information capture, search, and retrieval.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2855,15-1199.12,Document Management Specialists,16224,Prepare support documentation and training materials for end users of document management systems.,Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2856,15-1199.12,Document Management Specialists,16223,Propose recommendations for improving content management system capabilities.,Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2857,15-1199.12,Document Management Specialists,16236,Operate data capture technology to import digitized documents into document management system.,Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2858,15-1199.12,Document Management Specialists,16228,Document technical functions and specifications for new or proposed content management systems.,Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2859,15-1199.12,Document Management Specialists,16226,"Exercise security surveillance over document processing, reproduction, distribution, storage, or archiving.",Core,24.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2860,15-1199.12,Document Management Specialists,16235,"Analyze, interpret, or disseminate system performance data.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations
2861,15-2011.00,Actuaries,3500,Ascertain premium rates required and cash reserves and liabilities necessary to ensure payment of future benefits.,Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2862,15-2011.00,Actuaries,3504,"Determine or help determine company policy, and explain complex technical matters to company executives, government officials, shareholders, policyholders, or the public.",Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2863,15-2011.00,Actuaries,3502,"Design, review and help administer insurance, annuity and pension plans, determining financial soundness and calculating premiums.",Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2864,15-2011.00,Actuaries,3501,"Analyze statistical information to estimate mortality, accident, sickness, disability, and retirement rates.",Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2865,15-2011.00,Actuaries,3506,"Provide advice to clients on a contract basis, working as a consultant.",Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2866,15-2011.00,Actuaries,3503,"Collaborate with programmers, underwriters, accounts, claims experts, and senior management to help companies develop plans for new lines of business or improvements to existing business.",Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2867,15-2011.00,Actuaries,3511,Provide expertise to help financial institutions manage risks and maximize returns associated with investment products or credit offerings.,Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2868,15-2011.00,Actuaries,3508,"Construct probability tables for events such as fires, natural disasters, and unemployment, based on analysis of statistical data and other pertinent information.",Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2869,15-2011.00,Actuaries,3512,Determine equitable basis for distributing surplus earnings under participating insurance and annuity contracts in mutual companies.,Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2870,15-2011.00,Actuaries,3505,Testify before public agencies on proposed legislation affecting businesses.,Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2871,15-2011.00,Actuaries,3509,Determine policy contract provisions for each type of insurance.,Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2872,15-2011.00,Actuaries,3507,Testify in court as expert witness or to provide legal evidence on matters such as the value of potential lifetime earnings of a person who is disabled or killed in an accident.,Core,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2873,15-2011.00,Actuaries,3513,Explain changes in contract provisions to customers.,Supplemental,32.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2874,15-2011.00,Actuaries,3510,Manage credit and help price corporate security offerings.,Supplemental,33.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations
2875,15-2021.00,Mathematicians,7368,Develop computational methods for solving problems that occur in areas of science and engineering or that come from applications in business or industry.,Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2876,15-2021.00,Mathematicians,7367,"Apply mathematical theories and techniques to the solution of practical problems in business, engineering, the sciences, or other fields.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2877,15-2021.00,Mathematicians,7371,Develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2878,15-2021.00,Mathematicians,7372,Assemble sets of assumptions and explore the consequences of each set.,Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2879,15-2021.00,Mathematicians,7369,"Maintain knowledge in the field by reading professional journals, talking with other mathematicians, and attending professional conferences.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2880,15-2021.00,Mathematicians,7373,"Address the relationships of quantities, magnitudes, and forms through the use of numbers and symbols.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2881,15-2021.00,Mathematicians,20191,"Disseminate research by writing reports, publishing papers, or presenting at professional conferences.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2882,15-2021.00,Mathematicians,7370,Perform computations and apply methods of numerical analysis to data.,Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2883,15-2021.00,Mathematicians,7374,Develop new principles and new relationships between existing mathematical principles to advance mathematical science.,Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2884,15-2021.00,Mathematicians,7375,"Design, analyze, and decipher encryption systems designed to transmit military, political, financial, or law-enforcement-related information in code.",Supplemental,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2885,15-2021.00,Mathematicians,7376,"Conduct research to extend mathematical knowledge in traditional areas, such as algebra, geometry, probability, and logic.",Supplemental,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2886,15-2031.00,Operations Research Analysts,7377,"Formulate mathematical or simulation models of problems, relating constants and variables, restrictions, alternatives, conflicting objectives, and their numerical parameters.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2887,15-2031.00,Operations Research Analysts,7381,Collaborate with senior managers and decision makers to identify and solve a variety of problems and to clarify management objectives.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2888,15-2031.00,Operations Research Analysts,7378,Collaborate with others in the organization to ensure successful implementation of chosen problem solutions.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2889,15-2031.00,Operations Research Analysts,7384,Prepare management reports defining and evaluating problems and recommending solutions.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2890,15-2031.00,Operations Research Analysts,7383,Study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2891,15-2031.00,Operations Research Analysts,7386,Specify manipulative or computational methods to be applied to models.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2892,15-2031.00,Operations Research Analysts,7380,Perform validation and testing of models to ensure adequacy and reformulate models as necessary.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2893,15-2031.00,Operations Research Analysts,7382,"Define data requirements and gather and validate information, applying judgment and statistical tests.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2894,15-2031.00,Operations Research Analysts,7379,Analyze information obtained from management to conceptualize and define operational problems.,Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2895,15-2031.00,Operations Research Analysts,7387,"Observe the current system in operation and gather and analyze information about each of the parts of component problems, using a variety of sources.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2896,15-2031.00,Operations Research Analysts,7388,"Design, conduct, and evaluate experimental operational models in cases where models cannot be developed from existing data.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2897,15-2031.00,Operations Research Analysts,7385,"Break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2898,15-2031.00,Operations Research Analysts,7389,"Develop and apply time and cost networks to plan, control, and review large projects.",Supplemental,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2899,15-2031.00,Operations Research Analysts,7390,"Develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.",Supplemental,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations
2900,15-2041.00,Statisticians,8955,"Identify relationships and trends in data, as well as any factors that could affect the results of research.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
